Mundia,local,visitante,Link,Pais,Minuto,Sale,Entra
Mundial 2018,CoreadelSur,México,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_mexico.php,CoreadelSur,Minuto77,Jung_Woo-young,Moon_Seon-min
Mundial 2018,CoreadelSur,México,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_mexico.php,CoreadelSur,Minuto84,Hong_Chul,Kim_Min-woo
Mundial 2018,CoreadelSur,México,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_mexico.php,México,Minuto68,Marquez_Rafael,Guardado_Andres
Mundial 2018,CoreadelSur,México,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_mexico.php,México,Minuto71,Manuel_Jesús,Lozano_Hirving
Mundial 2018,CoreadelSur,México,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_mexico.php,México,Minuto77,dos_Giovani,Vela_Carlos
Mundial 2018,Bélgica,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_belgica_tunez.php,Bélgica,Minuto59,Fellaini_Marouane,Lukaku_Romelu
Mundial 2018,Bélgica,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_belgica_tunez.php,Bélgica,Minuto68,Batshuayi_Michy,Hazard_Eden
Mundial 2018,Bélgica,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_belgica_tunez.php,Bélgica,Minuto86,Tielemans_Youri,Mertens_Dries
Mundial 2018,Bélgica,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_belgica_tunez.php,Túnez,Minuto24,Nagguez_Hamdi,Bronn_Dylan
Mundial 2018,Bélgica,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_belgica_tunez.php,Túnez,Minuto41,Benalouane_Yohan,Ben_Syam
Mundial 2018,Bélgica,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_belgica_tunez.php,Túnez,Minuto59,Sliti_Naïm,Sassi_Ferjani
Mundial 2018,Inglaterra,Panama,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_panama.php,Inglaterra,Minuto63,Delph_Fabian,Lingard_Jesse
Mundial 2018,Inglaterra,Panama,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_panama.php,Inglaterra,Minuto63,Vardy_Jamie,Kane_Harry
Mundial 2018,Inglaterra,Panama,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_panama.php,Inglaterra,Minuto70,Rose_Danny,Trippier_Kieran
Mundial 2018,Inglaterra,Panama,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_panama.php,Panama,Minuto62,Ávila_Ricardo,Godoy_Aníbal
Mundial 2018,Inglaterra,Panama,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_panama.php,Panama,Minuto69,Baloy_Felipe,Enrique_Gabriel
Mundial 2018,Inglaterra,Panama,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_panama.php,Panama,Minuto69,Arroyo_Abdiel,Joel_Édgar
Mundial 2018,Polonia,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_polonia_colombia.php,Polonia,Minuto57,Grosicki_Kamil,Kownacki_Dawid
Mundial 2018,Polonia,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_polonia_colombia.php,Polonia,Minuto72,Teodorczyk_Lukasz,Bereszyński_Bartosz
Mundial 2018,Polonia,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_polonia_colombia.php,Polonia,Minuto80,Glik_Kamil,Pazdan_Michał
Mundial 2018,Polonia,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_polonia_colombia.php,Colombia,Minuto32,Uribe_Mateus,Aguilar_Abel
Mundial 2018,Polonia,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_polonia_colombia.php,Colombia,Minuto73,Lerma_Jefferson,Quintero_Juan
Mundial 2018,Polonia,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_polonia_colombia.php,Colombia,Minuto78,Bacca_Carlos,Falcao_Radamel
Mundial 2018,Japón,Senegal,https://www.losmundialesdefutbol.com/../partidos/2018_japon_senegal.php,Japón,Minuto72,Honda_Keisuke,Kagawa_Shinji
Mundial 2018,Japón,Senegal,https://www.losmundialesdefutbol.com/../partidos/2018_japon_senegal.php,Japón,Minuto75,Okazaki_Shinji,Haraguchi_Genki
Mundial 2018,Japón,Senegal,https://www.losmundialesdefutbol.com/../partidos/2018_japon_senegal.php,Japón,Minuto87,Usami_Takashi,Inui_Takashi
Mundial 2018,Japón,Senegal,https://www.losmundialesdefutbol.com/../partidos/2018_japon_senegal.php,Senegal,Minuto65,Kouyaté_Cheikhou,N'Diaye_Alfred
Mundial 2018,Japón,Senegal,https://www.losmundialesdefutbol.com/../partidos/2018_japon_senegal.php,Senegal,Minuto81,N'Doye_Cheikh,N'Diaye_Badou
Mundial 2018,Japón,Senegal,https://www.losmundialesdefutbol.com/../partidos/2018_japon_senegal.php,Senegal,Minuto86,Biram_Mame,Niang_M'Baye
Mundial 2018,Uruguay,Rusia,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_rusia.php,Uruguay,Minuto63,De_Giorgian,Bentancur_Rodrigo
Mundial 2018,Uruguay,Rusia,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_rusia.php,Uruguay,Minuto73,Rodríguez_Cristian,Nández_Nahitan
Mundial 2018,Uruguay,Rusia,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_rusia.php,Uruguay,Minuto90+3,Gómez_Maxi,Cavani_Edinson
Mundial 2018,Uruguay,Rusia,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_rusia.php,Rusia,Minuto38,Fernandes_Mário,Cheryshev_Denis
Mundial 2018,Uruguay,Rusia,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_rusia.php,Rusia,Minuto46(enelentretiempo),Kuzyayev_Daler,Gazinsky_Yury
Mundial 2018,Uruguay,Rusia,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_rusia.php,Rusia,Minuto60,Smolov_Fyodor,Miranchuk_Aleksei
Mundial 2018,ArabiaSaudita,Egipto,https://www.losmundialesdefutbol.com/../partidos/2018_arabia_saudita_egipto.php,ArabiaSaudita,Minuto65,Assiri_Muhannad,Bahebri_Hattan
Mundial 2018,ArabiaSaudita,Egipto,https://www.losmundialesdefutbol.com/../partidos/2018_arabia_saudita_egipto.php,ArabiaSaudita,Minuto79,Al-Shehri_Yahya,Al-Muwallad_Fahad
Mundial 2018,ArabiaSaudita,Egipto,https://www.losmundialesdefutbol.com/../partidos/2018_arabia_saudita_egipto.php,Egipto,Minuto45+7,Warda_Amr,Said_Abdallah
Mundial 2018,ArabiaSaudita,Egipto,https://www.losmundialesdefutbol.com/../partidos/2018_arabia_saudita_egipto.php,Egipto,Minuto64,Sobhi_Ramadan,Mohsen_Marwan
Mundial 2018,ArabiaSaudita,Egipto,https://www.losmundialesdefutbol.com/../partidos/2018_arabia_saudita_egipto.php,Egipto,Minuto81,Kahraba_Mahmoud,Trézéguet
Mundial 2018,Irán,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_iran_portugal.php,Irán,Minuto56,Mohammadi_Milad,Hajsafi_Ehsan
Mundial 2018,Irán,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_iran_portugal.php,Irán,Minuto70,Ghoddos_Saman,Jahanbakhsh_Alireza
Mundial 2018,Irán,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_iran_portugal.php,Irán,Minuto76,Ansarifard_Karim,Ezatolahi_Saeid
Mundial 2018,Irán,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_iran_portugal.php,Portugal,Minuto70,Silva_Bernardo,Quaresma_Ricardo
Mundial 2018,Irán,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_iran_portugal.php,Portugal,Minuto84,Moutinho_João,Mário_João
Mundial 2018,Irán,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_iran_portugal.php,Portugal,Minuto90+6,Guedes_Gonçalo,Silva_André
Mundial 2018,España,Marruecos,https://www.losmundialesdefutbol.com/../partidos/2018_espana_marruecos.php,España,Minuto74,Asensio_Marco,Thiago
Mundial 2018,España,Marruecos,https://www.losmundialesdefutbol.com/../partidos/2018_espana_marruecos.php,España,Minuto74,Aspas_Iago,Costa_Diego
Mundial 2018,España,Marruecos,https://www.losmundialesdefutbol.com/../partidos/2018_espana_marruecos.php,España,Minuto84,Moreno_Rodrigo,Silva_David
Mundial 2018,España,Marruecos,https://www.losmundialesdefutbol.com/../partidos/2018_espana_marruecos.php,Marruecos,Minuto63,Fajr_Fayçal,Belhanda_Younès
Mundial 2018,España,Marruecos,https://www.losmundialesdefutbol.com/../partidos/2018_espana_marruecos.php,Marruecos,Minuto72,En-Nesyri_Youssef,Boutaïb_Khalid
Mundial 2018,España,Marruecos,https://www.losmundialesdefutbol.com/../partidos/2018_espana_marruecos.php,Marruecos,Minuto85,Bouhaddouz_Aziz,Ziyech_Hakim
Mundial 2018,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2018_dinamarca_francia.php,Dinamarca,Minuto60,Fischer_Viktor,Sisto_Pione
Mundial 2018,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2018_dinamarca_francia.php,Dinamarca,Minuto75,Dolberg_Kasper,Cornelius_Andreas
Mundial 2018,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2018_dinamarca_francia.php,Dinamarca,Minuto90+2,Lerager_Lukas,Delaney_Thomas
Mundial 2018,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2018_dinamarca_francia.php,Francia,Minuto50,Mendy_Benjamin,Hernandez_Lucas
Mundial 2018,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2018_dinamarca_francia.php,Francia,Minuto68,Fekir_Nabil,Griezmann_Antoine
Mundial 2018,Dinamarca,Francia,https://www.losmundialesdefutbol.com/../partidos/2018_dinamarca_francia.php,Francia,Minuto78,Mbappé_Kylian,Dembélé_Ousmane
Mundial 2018,Australia,Perú,https://www.losmundialesdefutbol.com/../partidos/2018_australia_peru.php,Australia,Minuto53,Cahill_Tim,Juric_Tomi
Mundial 2018,Australia,Perú,https://www.losmundialesdefutbol.com/../partidos/2018_australia_peru.php,Australia,Minuto58,Arzani_Daniel,Kruse_Robbie
Mundial 2018,Australia,Perú,https://www.losmundialesdefutbol.com/../partidos/2018_australia_peru.php,Australia,Minuto72,Irvine_Jackson,Rogic_Tom
Mundial 2018,Australia,Perú,https://www.losmundialesdefutbol.com/../partidos/2018_australia_peru.php,Perú,Minuto46(enelentretiempo),Aquino_Pedro,Yotún_Yoshimar
Mundial 2018,Australia,Perú,https://www.losmundialesdefutbol.com/../partidos/2018_australia_peru.php,Perú,Minuto63,Hurtado_Paolo,Tapia_Renato
Mundial 2018,Australia,Perú,https://www.losmundialesdefutbol.com/../partidos/2018_australia_peru.php,Perú,Minuto79,Cartagena_Wilder,Carrillo_André
Mundial 2018,Nigeria,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_nigeria_argentina.php,Nigeria,Minuto46(enelentretiempo),Ighalo_Odion,Iheanacho_Kelechi
Mundial 2018,Nigeria,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_nigeria_argentina.php,Nigeria,Minuto90,Iwobi_Alex,Omeruo_Kenneth
Mundial 2018,Nigeria,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_nigeria_argentina.php,Nigeria,Minuto90+2,Nwankwo_Simeon,Musa_Ahmed
Mundial 2018,Nigeria,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_nigeria_argentina.php,Argentina,Minuto61,Pavón_Cristian,Pérez_Enzo
Mundial 2018,Nigeria,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_nigeria_argentina.php,Argentina,Minuto72,Meza_Maximiliano,Di_Angel
Mundial 2018,Nigeria,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_nigeria_argentina.php,Argentina,Minuto80,Agüero_Sergio,Tagliafico_Nicolas
Mundial 2018,Islandia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2018_islandia_croacia.php,Islandia,Minuto70,Sigurðarson_Björn,Sigurdsson_Ragnar
Mundial 2018,Islandia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2018_islandia_croacia.php,Islandia,Minuto85,Gudmundsson_Albert,Finnbogason_Alfred
Mundial 2018,Islandia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2018_islandia_croacia.php,Islandia,Minuto90,Ingvi_Arnór,Bjarnason_Birkir
Mundial 2018,Islandia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2018_islandia_croacia.php,Croacia,Minuto65,Bradarić_Filip,Modric_Luka
Mundial 2018,Islandia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2018_islandia_croacia.php,Croacia,Minuto70,Lovren_Dejan,Pjaca_Marko
Mundial 2018,Islandia,Croacia,https://www.losmundialesdefutbol.com/../partidos/2018_islandia_croacia.php,Croacia,Minuto81,Rakitic_Ivan,Kovacic_Mateo
Mundial 2018,Serbia,Brasil,https://www.losmundialesdefutbol.com/../partidos/2018_serbia_brasil.php,Serbia,Minuto75,Živković_Andrija,Ljajić_Adem
Mundial 2018,Serbia,Brasil,https://www.losmundialesdefutbol.com/../partidos/2018_serbia_brasil.php,Serbia,Minuto82,Radonjić_Nemanja,Kostić_Filip
Mundial 2018,Serbia,Brasil,https://www.losmundialesdefutbol.com/../partidos/2018_serbia_brasil.php,Serbia,Minuto89,Jović_Luka,Mitrović_Aleksandar
Mundial 2018,Serbia,Brasil,https://www.losmundialesdefutbol.com/../partidos/2018_serbia_brasil.php,Brasil,Minuto10,Luís_Filipe,Marcelo
Mundial 2018,Serbia,Brasil,https://www.losmundialesdefutbol.com/../partidos/2018_serbia_brasil.php,Brasil,Minuto66,Fernandinho,Paulinho
Mundial 2018,Serbia,Brasil,https://www.losmundialesdefutbol.com/../partidos/2018_serbia_brasil.php,Brasil,Minuto80,Augusto_Renato,Coutinho_Philippe
Mundial 2018,Suiza,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2018_suiza_costa_rica.php,Suiza,Minuto60,Zakaria_Denis,Behrami_Valon
Mundial 2018,Suiza,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2018_suiza_costa_rica.php,Suiza,Minuto69,Drmic_Josip,Gavranovic_Mario
Mundial 2018,Suiza,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2018_suiza_costa_rica.php,Suiza,Minuto81,Lang_Michael,Shaqiri_Xherdan
Mundial 2018,Suiza,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2018_suiza_costa_rica.php,CostaRica,Minuto81,Wallace_Rodney,Colindres_Daniel
Mundial 2018,Suiza,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2018_suiza_costa_rica.php,CostaRica,Minuto90+1,Azofeifa_Randall,Guzmán_David
Mundial 2018,Suiza,CostaRica,https://www.losmundialesdefutbol.com/../partidos/2018_suiza_costa_rica.php,CostaRica,Minuto90+3,Smith_Ian,Gamboa_Cristian
Mundial 2018,CoreadelSur,Alemania,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_alemania.php,CoreadelSur,Minuto56,Hwang_Hee-chan,Koo_Ja-Cheol
Mundial 2018,CoreadelSur,Alemania,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_alemania.php,CoreadelSur,Minuto69,Ju_Se-jong,Moon_Seon-min
Mundial 2018,CoreadelSur,Alemania,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_alemania.php,CoreadelSur,Minuto79,Go_Yo-han,Hwang_Hee-chan
Mundial 2018,CoreadelSur,Alemania,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_alemania.php,Alemania,Minuto58,Gomez_Mario,Khedira_Sami
Mundial 2018,CoreadelSur,Alemania,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_alemania.php,Alemania,Minuto63,Mueller_Thomas,Goretzka_Leon
Mundial 2018,CoreadelSur,Alemania,https://www.losmundialesdefutbol.com/../partidos/2018_corea_del_sur_alemania.php,Alemania,Minuto78,Brandt_Julian,Hector_Jonas
Mundial 2018,México,Suecia,https://www.losmundialesdefutbol.com/../partidos/2018_mexico_suecia.php,México,Minuto65,Fabián_Marco,Gallardo_Jesús
Mundial 2018,México,Suecia,https://www.losmundialesdefutbol.com/../partidos/2018_mexico_suecia.php,México,Minuto75,Manuel_Jesús,Guardado_Andres
Mundial 2018,México,Suecia,https://www.losmundialesdefutbol.com/../partidos/2018_mexico_suecia.php,México,Minuto89,Peralta_Oribe,Layún_Miguel
Mundial 2018,México,Suecia,https://www.losmundialesdefutbol.com/../partidos/2018_mexico_suecia.php,Suecia,Minuto57,Svensson_Gustav,Larsson_Sebastian
Mundial 2018,México,Suecia,https://www.losmundialesdefutbol.com/../partidos/2018_mexico_suecia.php,Suecia,Minuto68,Kiese_Isaac,Berg_Marcus
Mundial 2018,México,Suecia,https://www.losmundialesdefutbol.com/../partidos/2018_mexico_suecia.php,Suecia,Minuto80,Hiljemark_Oscar,Ekdal_Albin
Mundial 2018,Inglaterra,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_belgica.php,Inglaterra,Minuto46(enelentretiempo),Maguire_Harry,Stones_John
Mundial 2018,Inglaterra,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_belgica.php,Inglaterra,Minuto79,Welbeck_Danny,Alexander-Arnold_Trent
Mundial 2018,Inglaterra,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_belgica.php,Bélgica,Minuto74,Kompany_Vincent,Vermaelen_Thomas
Mundial 2018,Inglaterra,Bélgica,https://www.losmundialesdefutbol.com/../partidos/2018_inglaterra_belgica.php,Bélgica,Minuto86,Mertens_Dries,Januzaj_Adnan
Mundial 2018,Panama,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_panama_tunez.php,Panama,Minuto46(enelentretiempo),Cummings_Harold,Torres_Gabriel
Mundial 2018,Panama,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_panama_tunez.php,Panama,Minuto56,Tejada_Luis,Torres_Román
Mundial 2018,Panama,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_panama_tunez.php,Panama,Minuto81,Arroyo_Abdiel,Ávila_Ricardo
Mundial 2018,Panama,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_panama_tunez.php,Túnez,Minuto46(enelentretiempo),Badri_Anice,Sassi_Ferjani
Mundial 2018,Panama,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_panama_tunez.php,Túnez,Minuto77,Khalil_Ahmed,Sliti_Naïm
Mundial 2018,Panama,Túnez,https://www.losmundialesdefutbol.com/../partidos/2018_panama_tunez.php,Túnez,Minuto89,Srarfi_Bassem,Khazri_Wahbi
Mundial 2018,Japón,Polonia,https://www.losmundialesdefutbol.com/../partidos/2018_japon_polonia.php,Japón,Minuto47,Osako_Yuya,Okazaki_Shinji
Mundial 2018,Japón,Polonia,https://www.losmundialesdefutbol.com/../partidos/2018_japon_polonia.php,Japón,Minuto65,Inui_Takashi,Usami_Takashi
Mundial 2018,Japón,Polonia,https://www.losmundialesdefutbol.com/../partidos/2018_japon_polonia.php,Japón,Minuto82,Hasebe_Makoto,Muto_Yoshinori
Mundial 2018,Japón,Polonia,https://www.losmundialesdefutbol.com/../partidos/2018_japon_polonia.php,Polonia,Minuto79,Teodorczyk_Lukasz,Zieliński_Piotr
Mundial 2018,Japón,Polonia,https://www.losmundialesdefutbol.com/../partidos/2018_japon_polonia.php,Polonia,Minuto79,Peszko_Sławomir,Kurzawa_Rafał
Mundial 2018,Senegal,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_senegal_colombia.php,Senegal,Minuto74,Wagué_Moussa,Sabaly_Youssouf
Mundial 2018,Senegal,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_senegal_colombia.php,Senegal,Minuto80,Konaté_Moussa,Baldé_Keita
Mundial 2018,Senegal,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_senegal_colombia.php,Senegal,Minuto86,Sakho_Diafra,Niang_M'Baye
Mundial 2018,Senegal,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_senegal_colombia.php,Colombia,Minuto31,Muriel_Luis,Rodríguez_James
Mundial 2018,Senegal,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_senegal_colombia.php,Colombia,Minuto83,Lerma_Jefferson,Uribe_Mateus
Mundial 2018,Senegal,Colombia,https://www.losmundialesdefutbol.com/../partidos/2018_senegal_colombia.php,Colombia,Minuto89,Borja_Miguel,Falcao_Radamel
Mundial 2018,Uruguay,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_portugal.php,Uruguay,Minuto63,Rodríguez_Cristian,Bentancur_Rodrigo
Mundial 2018,Uruguay,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_portugal.php,Uruguay,Minuto74,Stuani_Christian,Cavani_Edinson
Mundial 2018,Uruguay,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_portugal.php,Uruguay,Minuto81,Sánchez_Carlos,Nández_Nahitan
Mundial 2018,Uruguay,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_portugal.php,Portugal,Minuto65,Quaresma_Ricardo,Silva_Adrien
Mundial 2018,Uruguay,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_portugal.php,Portugal,Minuto74,Silva_André,Guedes_Gonçalo
Mundial 2018,Uruguay,Portugal,https://www.losmundialesdefutbol.com/../partidos/2018_uruguay_portugal.php,Portugal,Minuto84,Fernandes_Manuel,Mário_João
Mundial 2018,Francia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_francia_argentina.php,Francia,Minuto75,Tolisso_Corentin,Matuidi_Blaise
Mundial 2018,Francia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_francia_argentina.php,Francia,Minuto83,Fekir_Nabil,Griezmann_Antoine
Mundial 2018,Francia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_francia_argentina.php,Francia,Minuto89,Thauvin_Florian,Mbappé_Kylian
Mundial 2018,Francia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_francia_argentina.php,Argentina,Minuto46(enelentretiempo),Fazio_Federico,Rojo_Marcos
Mundial 2018,Francia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_francia_argentina.php,Argentina,Minuto66,Agüero_Sergio,Pérez_Enzo
Mundial 2018,Francia,Argentina,https://www.losmundialesdefutbol.com/../partidos/2018_francia_argentina.php,Argentina,Minuto75,Meza_Maximiliano,Pavón_Cristian
Mundial 2018,España,Rusia,https://www.losmundialesdefutbol.com/../partidos/2018_espana_rusia.php,España,Minuto67,Iniesta_Andrés,Silva_David
