Mundia,local,visitante,Link,Pais,Jugador,Tarjeta,minuto
Mundial 1998,Argentina,Croacia,/partidos/1998_argentina_croacia.php,Argentina,Ayala_Roberto,amarilla,35
Mundial 1998,Argentina,Croacia,/partidos/1998_argentina_croacia.php,Croacia,Soldo_Zvonimir,amarilla,43
Mundial 1998,Argentina,Croacia,/partidos/1998_argentina_croacia.php,Croacia,Boban_Zvonimir,amarilla,47
Mundial 1998,Argentina,Croacia,/partidos/1998_argentina_croacia.php,Croacia,Jarni_Robert,amarilla,58
Mundial 1998,Argentina,Croacia,/partidos/1998_argentina_croacia.php,Argentina,Vivas_Nelson,amarilla,68
Mundial 1998,Brasil,Chile,/partidos/1998_brasil_chile.php,Chile,Fuentes_Ronald,amarilla,34
Mundial 1998,Brasil,Chile,/partidos/1998_brasil_chile.php,Brasil,Leonardo,amarilla,45
Mundial 1998,Brasil,Chile,/partidos/1998_brasil_chile.php,Chile,Tapia_Nelson,amarilla,45
Mundial 1998,Brasil,Chile,/partidos/1998_brasil_chile.php,Brasil,Cafu,amarilla,90+1
Mundial 1998,Italia,Noruega,/partidos/1998_italia_noruega.php,Noruega,Flo_Havard,amarilla,35
Mundial 1998,Italia,Noruega,/partidos/1998_italia_noruega.php,Italia,Moriero_Francesco,amarilla,38
Mundial 1998,Italia,Noruega,/partidos/1998_italia_noruega.php,Noruega,Mykland_Erik,amarilla,54
Mundial 1998,Italia,Noruega,/partidos/1998_italia_noruega.php,Noruega,Rekdal_Kjetil,amarilla,62
Mundial 1998,Italia,Noruega,/partidos/1998_italia_noruega.php,Italia,Di_Luigi,amarilla,84
Mundial 1998,Italia,Noruega,/partidos/1998_italia_noruega.php,Italia,Maldini_Paolo,amarilla,89
Mundial 1998,Nigeria,Dinamarca,/partidos/1998_nigeria_dinamarca.php,Dinamarca,Rieper_Marc,amarilla,24
Mundial 1998,Nigeria,Dinamarca,/partidos/1998_nigeria_dinamarca.php,Nigeria,Jay_Jay,amarilla,49
Mundial 1998,Francia,Paraguay,/partidos/1998_francia_paraguay.php,Paraguay,Luis_Jose,amarilla,19
Mundial 1998,Francia,Paraguay,/partidos/1998_francia_paraguay.php,Paraguay,Benitez_Miguel,amarilla,23
Mundial 1998,Francia,Paraguay,/partidos/1998_francia_paraguay.php,Paraguay,Cesar_Julio,amarilla,32
Mundial 1998,Francia,Paraguay,/partidos/1998_francia_paraguay.php,Paraguay,Arce_Francisco,amarilla,84
Mundial 1998,Francia,Paraguay,/partidos/1998_francia_paraguay.php,Paraguay,Rojas_Aristides,amarilla,99
Mundial 1998,Alemania,México,/partidos/1998_alemania_mexico.php,Alemania,Babbel_Markus,amarilla,45+1
Mundial 1998,Alemania,México,/partidos/1998_alemania_mexico.php,Alemania,Matthaeus_Lothar,amarilla,56
Mundial 1998,Alemania,México,/partidos/1998_alemania_mexico.php,México,Davino_Duilio,amarilla,57
Mundial 1998,Alemania,México,/partidos/1998_alemania_mexico.php,Alemania,Tarnat_Michael,amarilla,77
Mundial 1998,Alemania,México,/partidos/1998_alemania_mexico.php,México,Blanco_Cuauhtemoc,amarilla,87
Mundial 1998,Alemania,México,/partidos/1998_alemania_mexico.php,Alemania,Hamann_Didi,amarilla,88
Mundial 1998,Holanda,RFdeYugoslavia,/partidos/1998_holanda_rf_de_yugoslavia.php,RFdeYugoslavia,Stojkovic_Dragan,amarilla,38
Mundial 1998,Holanda,RFdeYugoslavia,/partidos/1998_holanda_rf_de_yugoslavia.php,RFdeYugoslavia,Mirkovic_Zoran,amarilla,52
Mundial 1998,Holanda,RFdeYugoslavia,/partidos/1998_holanda_rf_de_yugoslavia.php,RFdeYugoslavia,Djorovic_Goran,amarilla,73
Mundial 1998,Argentina,Inglaterra,/partidos/1998_argentina_inglaterra.php,Inglaterra,Seaman_David,amarilla,5
Mundial 1998,Argentina,Inglaterra,/partidos/1998_argentina_inglaterra.php,Inglaterra,Ince_Paul,amarilla,10
Mundial 1998,Argentina,Inglaterra,/partidos/1998_argentina_inglaterra.php,Argentina,Veron_Juan,amarilla,44
Mundial 1998,Argentina,Inglaterra,/partidos/1998_argentina_inglaterra.php,Argentina,Simeone_Diego,amarilla,47
Mundial 1998,Argentina,Inglaterra,/partidos/1998_argentina_inglaterra.php,Inglaterra,Beckham_David,Roja,71
Mundial 1998,Argentina,Inglaterra,/partidos/1998_argentina_inglaterra.php,Argentina,Almeyda_Matias,amarilla,73
Mundial 1998,Argentina,Inglaterra,/partidos/1998_argentina_inglaterra.php,Argentina,Roa_Carlos,amarilla,110
Mundial 1998,Rumania,Croacia,/partidos/1998_rumania_croacia.php,Croacia,Boban_Zvonimir,amarilla,27
Mundial 1998,Rumania,Croacia,/partidos/1998_rumania_croacia.php,Rumania,Popescu_Gheorghe,amarilla,43
Mundial 1998,Rumania,Croacia,/partidos/1998_rumania_croacia.php,Croacia,Bilic_Slaven,amarilla,70
Mundial 1998,Rumania,Croacia,/partidos/1998_rumania_croacia.php,Rumania,Petrescu_Dan,amarilla,70
Mundial 1998,Rumania,Croacia,/partidos/1998_rumania_croacia.php,Rumania,Ilie_Adrian,amarilla,81
Mundial 1998,Italia,Francia,/partidos/1998_italia_francia.php,Italia,Del_Alessandro,amarilla,26
Mundial 1998,Italia,Francia,/partidos/1998_italia_francia.php,Italia,Bergomi_Giuseppe,amarilla,28
Mundial 1998,Italia,Francia,/partidos/1998_italia_francia.php,Francia,Guivarch_Stephane,amarilla,53
Mundial 1998,Italia,Francia,/partidos/1998_italia_francia.php,Francia,Deschamps_Didier,amarilla,62
Mundial 1998,Italia,Francia,/partidos/1998_italia_francia.php,Italia,Costacurta_Alessandro,amarilla,113
Mundial 1998,Brasil,Dinamarca,/partidos/1998_brasil_dinamarca.php,Brasil,Carlos_Roberto,amarilla,11
Mundial 1998,Brasil,Dinamarca,/partidos/1998_brasil_dinamarca.php,Dinamarca,Helveg_Thomas,amarilla,19
Mundial 1998,Brasil,Dinamarca,/partidos/1998_brasil_dinamarca.php,Brasil,Aldair,amarilla,37
Mundial 1998,Brasil,Dinamarca,/partidos/1998_brasil_dinamarca.php,Dinamarca,Colding_Soren,amarilla,39
Mundial 1998,Brasil,Dinamarca,/partidos/1998_brasil_dinamarca.php,Dinamarca,Tofting_Stig,amarilla,72
Mundial 1998,Brasil,Dinamarca,/partidos/1998_brasil_dinamarca.php,Brasil,Cafu,amarilla,81
Mundial 1998,Alemania,Croacia,/partidos/1998_alemania_croacia.php,Croacia,Simic_Dario,amarilla,13
Mundial 1998,Alemania,Croacia,/partidos/1998_alemania_croacia.php,Alemania,Heinrich_Joerg,amarilla,18
Mundial 1998,Alemania,Croacia,/partidos/1998_alemania_croacia.php,Alemania,Tarnat_Michael,amarilla,37
Mundial 1998,Alemania,Croacia,/partidos/1998_alemania_croacia.php,Alemania,Woerns_Christian,Roja,71
Mundial 1998,Alemania,Croacia,/partidos/1998_alemania_croacia.php,Croacia,Suker_Davor,amarilla,57
Mundial 1998,Holanda,Argentina,/partidos/1998_holanda_argentina.php,Holanda,Stam_Jaap,amarilla,10
Mundial 1998,Holanda,Argentina,/partidos/1998_holanda_argentina.php,Holanda,Numan_Arthur,amarilla,17
Mundial 1998,Holanda,Argentina,/partidos/1998_holanda_argentina.php,Argentina,Chamot_Jose,amarilla,22
Mundial 1998,Holanda,Argentina,/partidos/1998_holanda_argentina.php,Argentina,Sensini_Roberto,amarilla,60
Mundial 1998,Holanda,Argentina,/partidos/1998_holanda_argentina.php,Holanda,Numan_Arthur,Roja,71
Mundial 1998,Holanda,Argentina,/partidos/1998_holanda_argentina.php,Argentina,Ortega_Ariel,amarilla,86
Mundial 1998,Holanda,Argentina,/partidos/1998_holanda_argentina.php,Argentina,Ortega_Ariel,Roja,71
Mundial 1998,Brasil,Holanda,/partidos/1998_brasil_holanda.php,Brasil,Carlos_Ze,amarilla,31
Mundial 1998,Brasil,Holanda,/partidos/1998_brasil_holanda.php,Brasil,Sampaio_Cesar,amarilla,45
Mundial 1998,Brasil,Holanda,/partidos/1998_brasil_holanda.php,Holanda,Reiziger_Michael,amarilla,48
Mundial 1998,Brasil,Holanda,/partidos/1998_brasil_holanda.php,Holanda,Davids_Edgar,amarilla,60
Mundial 1998,Brasil,Holanda,/partidos/1998_brasil_holanda.php,Holanda,Van_Pierre,amarilla,90
Mundial 1998,Brasil,Holanda,/partidos/1998_brasil_holanda.php,Holanda,Seedorf_Clarence,amarilla,119
Mundial 1998,Francia,Croacia,/partidos/1998_francia_croacia.php,Croacia,Asanovic_Aljosa,amarilla,45
Mundial 1998,Francia,Croacia,/partidos/1998_francia_croacia.php,Croacia,Stanic_Mario,amarilla,75
Mundial 1998,Francia,Croacia,/partidos/1998_francia_croacia.php,Francia,Blanc_Laurent,Roja,71
Mundial 1998,Francia,Croacia,/partidos/1998_francia_croacia.php,Croacia,Simic_Dario,amarilla,88
Mundial 1998,Holanda,Croacia,/partidos/1998_holanda_croacia.php,Croacia,Jurcic_Krunoslav,amarilla,34
Mundial 1998,Holanda,Croacia,/partidos/1998_holanda_croacia.php,Croacia,Stimac_Igor,amarilla,52
Mundial 1998,Holanda,Croacia,/partidos/1998_holanda_croacia.php,Croacia,Asanovic_Aljosa,amarilla,69
Mundial 1998,Holanda,Croacia,/partidos/1998_holanda_croacia.php,Croacia,Stanic_Mario,amarilla,74
Mundial 1998,Holanda,Croacia,/partidos/1998_holanda_croacia.php,Holanda,Jonk_Wim,amarilla,89
Mundial 1998,Holanda,Croacia,/partidos/1998_holanda_croacia.php,Holanda,Davids_Edgar,amarilla,89
Mundial 1998,Brasil,Francia,/partidos/1998_brasil_francia.php,Brasil,Baiano_Junior,amarilla,33
Mundial 1998,Brasil,Francia,/partidos/1998_brasil_francia.php,Francia,Deschamps_Didier,amarilla,39
Mundial 1998,Brasil,Francia,/partidos/1998_brasil_francia.php,Francia,Desailly_Marcel,amarilla,48
Mundial 1998,Brasil,Francia,/partidos/1998_brasil_francia.php,Francia,Karembeu_Christian,amarilla,56
Mundial 1998,Brasil,Francia,/partidos/1998_brasil_francia.php,Francia,Desailly_Marcel,Roja,71
Mundial 1994,Alemania,Bolivia,/partidos/1994_alemania_bolivia.php,Alemania,Kohler_Juergen,amarilla,6
Mundial 1994,Alemania,Bolivia,/partidos/1994_alemania_bolivia.php,Bolivia,Soria_Vladimir,amarilla,37
Mundial 1994,Alemania,Bolivia,/partidos/1994_alemania_bolivia.php,Bolivia,Baldivieso_Julio,amarilla,39
Mundial 1994,Alemania,Bolivia,/partidos/1994_alemania_bolivia.php,Alemania,Moeller_Andreas,amarilla,54
Mundial 1994,Alemania,Bolivia,/partidos/1994_alemania_bolivia.php,Bolivia,Borja_Carlos,amarilla,66
Mundial 1994,Alemania,Bolivia,/partidos/1994_alemania_bolivia.php,Bolivia,Antonio_Marco,Roja,71
Mundial 1994,Alemania,Bolivia,/partidos/1994_alemania_bolivia.php,Bolivia,Quinteros_Gustavo,amarilla,89
Mundial 1994,España,CoreadelSur,/partidos/1994_espana_corea_del_sur.php,España,Enrique_Luis,amarilla,24
Mundial 1994,España,CoreadelSur,/partidos/1994_espana_corea_del_sur.php,España,Angel_Miguel,Roja,71
Mundial 1994,España,CoreadelSur,/partidos/1994_espana_corea_del_sur.php,CoreadelSur,Sung_Joo,amarilla,37
Mundial 1994,España,CoreadelSur,/partidos/1994_espana_corea_del_sur.php,CoreadelSur,Il_Young,amarilla,61
Mundial 1994,España,CoreadelSur,/partidos/1994_espana_corea_del_sur.php,España,Luis_Jose,amarilla,71
Mundial 1994,EstadosUnidos,Suiza,/partidos/1994_estados_unidos_suiza.php,Suiza,Herr_Dominique,amarilla,26
Mundial 1994,EstadosUnidos,Suiza,/partidos/1994_estados_unidos_suiza.php,Suiza,Subiat_Nestor,amarilla,82
Mundial 1994,EstadosUnidos,Suiza,/partidos/1994_estados_unidos_suiza.php,EstadosUnidos,Harkes_John,amarilla,89
Mundial 1994,Italia,Irlanda,/partidos/1994_italia_irlanda.php,Irlanda,Phelan_Terry,amarilla,30
Mundial 1994,Italia,Irlanda,/partidos/1994_italia_irlanda.php,Irlanda,Coyne_Tommy,amarilla,50
Mundial 1994,Italia,Irlanda,/partidos/1994_italia_irlanda.php,Irlanda,Irwin_Denis,amarilla,80
Mundial 1994,Colombia,Rumania,/partidos/1994_colombia_rumania.php,Colombia,Herrera_Luis,amarilla,36
Mundial 1994,Colombia,Rumania,/partidos/1994_colombia_rumania.php,Rumania,Raducioiu_Florin,amarilla,39
Mundial 1994,Colombia,Rumania,/partidos/1994_colombia_rumania.php,Colombia,Valderrama_Carlos,amarilla,53
Mundial 1994,Colombia,Rumania,/partidos/1994_colombia_rumania.php,Colombia,Alvarez_Leonel,amarilla,70
Mundial 1994,Bélgica,Marruecos,/partidos/1994_belgica_marruecos.php,Marruecos,Naybet_Noureddine,amarilla,23
Mundial 1994,Bélgica,Marruecos,/partidos/1994_belgica_marruecos.php,Marruecos,Daoudi_Rachid,amarilla,26
Mundial 1994,Bélgica,Marruecos,/partidos/1994_belgica_marruecos.php,Bélgica,Grun_Georges,amarilla,81
Mundial 1994,Bélgica,Marruecos,/partidos/1994_belgica_marruecos.php,Bélgica,Weber_Josip,amarilla,85
Mundial 1994,Bélgica,Marruecos,/partidos/1994_belgica_marruecos.php,Marruecos,Azzouzi_Rachid,amarilla,89
Mundial 1994,Noruega,México,/partidos/1994_noruega_mexico.php,Noruega,Haland_Alf,amarilla,16
Mundial 1994,Noruega,México,/partidos/1994_noruega_mexico.php,Noruega,Leonhardsen_Oyvind,amarilla,26
Mundial 1994,Noruega,México,/partidos/1994_noruega_mexico.php,México,Suarez_Claudio,amarilla,62
Mundial 1994,Camerún,Suecia,/partidos/1994_camerun_suecia.php,Camerún,Mbouh_Emile,amarilla,5
Mundial 1994,Camerún,Suecia,/partidos/1994_camerun_suecia.php,Suecia,Dahlin_Martin,amarilla,72
Mundial 1994,Brasil,Rusia,/partidos/1994_brasil_rusia.php,Rusia,Nikiforov_Yuri,amarilla,61
Mundial 1994,Brasil,Rusia,/partidos/1994_brasil_rusia.php,Rusia,Khlestov_Dmitri,amarilla,65
Mundial 1994,Brasil,Rusia,/partidos/1994_brasil_rusia.php,Rusia,Kuznetsov_Dmitri,amarilla,78
Mundial 1994,Holanda,ArabiaSaudita,/partidos/1994_holanda_arabia_saudita.php,ArabiaSaudita,Al_Abdullah,amarilla,28
Mundial 1994,Holanda,ArabiaSaudita,/partidos/1994_holanda_arabia_saudita.php,ArabiaSaudita,Abdeljawad_Mohamed,amarilla,31
Mundial 1994,Holanda,ArabiaSaudita,/partidos/1994_holanda_arabia_saudita.php,Holanda,Van_Ulrich,amarilla,36
Mundial 1994,Holanda,ArabiaSaudita,/partidos/1994_holanda_arabia_saudita.php,ArabiaSaudita,Amin_Fuad,amarilla,61
Mundial 1994,Holanda,ArabiaSaudita,/partidos/1994_holanda_arabia_saudita.php,Holanda,De_Frank,amarilla,75
Mundial 1994,Argentina,Grecia,/partidos/1994_argentina_grecia.php,Grecia,Tsalouchidis_Giotis,amarilla,25
Mundial 1994,Argentina,Grecia,/partidos/1994_argentina_grecia.php,Argentina,Caceres_Fernando,amarilla,40
Mundial 1994,Argentina,Grecia,/partidos/1994_argentina_grecia.php,Grecia,Manolas_Stelios,amarilla,55
Mundial 1994,Alemania,España,/partidos/1994_alemania_espana.php,España,Salinas_Julio,amarilla,15
Mundial 1994,Alemania,España,/partidos/1994_alemania_espana.php,España,Abelardo,amarilla,38
Mundial 1994,Alemania,España,/partidos/1994_alemania_espana.php,España,Hierro_Fernando,amarilla,53
Mundial 1994,Alemania,España,/partidos/1994_alemania_espana.php,Alemania,Effenberg_Stefan,amarilla,70
Mundial 1994,Nigeria,Bulgaria,/partidos/1994_nigeria_bulgaria.php,Bulgaria,Letchkov_Iordan,amarilla,54
Mundial 1994,Nigeria,Bulgaria,/partidos/1994_nigeria_bulgaria.php,Nigeria,Amunike_Emmanuel,amarilla,73
Mundial 1994,Rumania,Suiza,/partidos/1994_rumania_suiza.php,Rumania,Mihali_Gheorghe,amarilla,32
Mundial 1994,Rumania,Suiza,/partidos/1994_rumania_suiza.php,Rumania,Lupescu_Ioan,amarilla,40
Mundial 1994,Rumania,Suiza,/partidos/1994_rumania_suiza.php,Rumania,Belodedici_Miodrag,amarilla,47
Mundial 1994,Rumania,Suiza,/partidos/1994_rumania_suiza.php,Rumania,Vladoiu_Ion,Roja,71
Mundial 1994,EstadosUnidos,Colombia,/partidos/1994_estados_unidos_colombia.php,Colombia,De_Anthony,amarilla,24
Mundial 1994,EstadosUnidos,Colombia,/partidos/1994_estados_unidos_colombia.php,EstadosUnidos,Lalas_Alexi,amarilla,48
Mundial 1994,Italia,Noruega,/partidos/1994_italia_noruega.php,Italia,Pagliuca_Gianluca,Roja,71
Mundial 1994,Italia,Noruega,/partidos/1994_italia_noruega.php,Noruega,Bjornebye_Stig,amarilla,32
Mundial 1994,Italia,Noruega,/partidos/1994_italia_noruega.php,Italia,Casiraghi_Pierluigi,amarilla,34
Mundial 1994,Italia,Noruega,/partidos/1994_italia_noruega.php,Noruega,Haland_Alf,amarilla,68
Mundial 1994,CoreadelSur,Bolivia,/partidos/1994_corea_del_sur_bolivia.php,Bolivia,Angel_Miguel,amarilla,22
Mundial 1994,CoreadelSur,Bolivia,/partidos/1994_corea_del_sur_bolivia.php,Bolivia,Cristaldo_Luis,amarilla,22
Mundial 1994,CoreadelSur,Bolivia,/partidos/1994_corea_del_sur_bolivia.php,Bolivia,Baldivieso_Julio,amarilla,32
Mundial 1994,CoreadelSur,Bolivia,/partidos/1994_corea_del_sur_bolivia.php,CoreadelSur,Woon_Jeong,amarilla,38
Mundial 1994,CoreadelSur,Bolivia,/partidos/1994_corea_del_sur_bolivia.php,CoreadelSur,Gi_Hong,amarilla,62
Mundial 1994,CoreadelSur,Bolivia,/partidos/1994_corea_del_sur_bolivia.php,Bolivia,Cristaldo_Luis,Roja,71
Mundial 1994,CoreadelSur,Bolivia,/partidos/1994_corea_del_sur_bolivia.php,CoreadelSur,Bae_Jung,amarilla,89
Mundial 1994,México,Irlanda,/partidos/1994_mexico_irlanda.php,Irlanda,Irwin_Denis,amarilla,26
Mundial 1994,México,Irlanda,/partidos/1994_mexico_irlanda.php,México,Del_Joaquin,amarilla,45
Mundial 1994,México,Irlanda,/partidos/1994_mexico_irlanda.php,México,Campos_Jorge,amarilla,57
Mundial 1994,México,Irlanda,/partidos/1994_mexico_irlanda.php,Irlanda,Phelan_Terry,amarilla,70
Mundial 1994,Brasil,Camerún,/partidos/1994_brasil_camerun.php,Camerún,Tataw_Stephen,amarilla,8
Mundial 1994,Brasil,Camerún,/partidos/1994_brasil_camerun.php,Camerún,Kalla_Raymond,amarilla,37
Mundial 1994,Brasil,Camerún,/partidos/1994_brasil_camerun.php,Brasil,Silva_Mauro,amarilla,44
Mundial 1994,Brasil,Camerún,/partidos/1994_brasil_camerun.php,Camerún,Song_Rigobert,Roja,71
Mundial 1994,Suecia,Rusia,/partidos/1994_suecia_rusia.php,Rusia,Gorlukovich_Sergei,amarilla,1
Mundial 1994,Suecia,Rusia,/partidos/1994_suecia_rusia.php,Rusia,Kharin_Dmitri,amarilla,34
Mundial 1994,Suecia,Rusia,/partidos/1994_suecia_rusia.php,Suecia,Andersson_Kennet,amarilla,41
Mundial 1994,Suecia,Rusia,/partidos/1994_suecia_rusia.php,Rusia,Gorlukovich_Sergei,Roja,71
Mundial 1994,Suecia,Rusia,/partidos/1994_suecia_rusia.php,Suecia,Schwarz_Stefan,amarilla,51
Mundial 1994,Suecia,Rusia,/partidos/1994_suecia_rusia.php,Suecia,Dahlin_Martin,amarilla,58
Mundial 1994,Bélgica,Holanda,/partidos/1994_belgica_holanda.php,Holanda,Wouters_Jan,amarilla,19
Mundial 1994,Bélgica,Holanda,/partidos/1994_belgica_holanda.php,Bélgica,Borkelmans_Vital,amarilla,20
Mundial 1994,Bélgica,Holanda,/partidos/1994_belgica_holanda.php,Holanda,Jonk_Wim,amarilla,39
Mundial 1994,Bélgica,Holanda,/partidos/1994_belgica_holanda.php,Holanda,Witschge_Rob,amarilla,49
Mundial 1994,Bélgica,Holanda,/partidos/1994_belgica_holanda.php,Holanda,Rijkaard_Frank,amarilla,81
Mundial 1994,Bélgica,Holanda,/partidos/1994_belgica_holanda.php,Holanda,Bergkamp_Dennis,amarilla,88
Mundial 1994,ArabiaSaudita,Marruecos,/partidos/1994_arabia_saudita_marruecos.php,Marruecos,El_Abdelkarim,amarilla,34
Mundial 1994,ArabiaSaudita,Marruecos,/partidos/1994_arabia_saudita_marruecos.php,ArabiaSaudita,Jebrin_Talal,amarilla,50
Mundial 1994,ArabiaSaudita,Marruecos,/partidos/1994_arabia_saudita_marruecos.php,ArabiaSaudita,Amin_Fuad,amarilla,75
Mundial 1994,ArabiaSaudita,Marruecos,/partidos/1994_arabia_saudita_marruecos.php,ArabiaSaudita,Al_Khaled,amarilla,78
Mundial 1994,ArabiaSaudita,Marruecos,/partidos/1994_arabia_saudita_marruecos.php,Marruecos,Naybet_Noureddine,amarilla,83
Mundial 1994,ArabiaSaudita,Marruecos,/partidos/1994_arabia_saudita_marruecos.php,ArabiaSaudita,Al_Mohammed,amarilla,90
Mundial 1994,Argentina,Nigeria,/partidos/1994_argentina_nigeria.php,Nigeria,Eguavoen_Augustine,amarilla,20
Mundial 1994,Argentina,Nigeria,/partidos/1994_argentina_nigeria.php,Nigeria,Emenalo_Michael,amarilla,53
Mundial 1994,Argentina,Nigeria,/partidos/1994_argentina_nigeria.php,Argentina,Caniggia_Claudio,amarilla,54
Mundial 1994,Bulgaria,Grecia,/partidos/1994_bulgaria_grecia.php,Grecia,Alexoudis_Alexis,amarilla,6
Mundial 1994,Bulgaria,Grecia,/partidos/1994_bulgaria_grecia.php,Bulgaria,Houbchev_Petar,amarilla,17
Mundial 1994,Bulgaria,Grecia,/partidos/1994_bulgaria_grecia.php,Bulgaria,Ivanov_Trifon,amarilla,26
Mundial 1994,Bulgaria,Grecia,/partidos/1994_bulgaria_grecia.php,Bulgaria,Yankov_Zlatko,amarilla,33
Mundial 1994,Bulgaria,Grecia,/partidos/1994_bulgaria_grecia.php,Grecia,Hantzidis_Minas,amarilla,42
Mundial 1994,Bulgaria,Grecia,/partidos/1994_bulgaria_grecia.php,Grecia,Mitropoulos_Tassos,amarilla,59
Mundial 1994,Bulgaria,Grecia,/partidos/1994_bulgaria_grecia.php,Grecia,Karagiannis_Vaios,amarilla,70
Mundial 1994,Bulgaria,Grecia,/partidos/1994_bulgaria_grecia.php,Bulgaria,Borimirov_Daniel,amarilla,84
Mundial 1994,EstadosUnidos,Rumania,/partidos/1994_estados_unidos_rumania.php,EstadosUnidos,Harkes_John,amarilla,41
Mundial 1994,EstadosUnidos,Rumania,/partidos/1994_estados_unidos_rumania.php,EstadosUnidos,Clavijo_Fernando,amarilla,48
Mundial 1994,EstadosUnidos,Rumania,/partidos/1994_estados_unidos_rumania.php,Rumania,Raducioiu_Florin,amarilla,62
Mundial 1994,EstadosUnidos,Rumania,/partidos/1994_estados_unidos_rumania.php,Rumania,Petrescu_Dan,amarilla,73
Mundial 1994,Suiza,Colombia,/partidos/1994_suiza_colombia.php,Suiza,Knup_Adrian,amarilla,39
Mundial 1994,Suiza,Colombia,/partidos/1994_suiza_colombia.php,Colombia,Gaviria_Herman,amarilla,58
Mundial 1994,Suiza,Colombia,/partidos/1994_suiza_colombia.php,Colombia,Valderrama_Carlos,amarilla,62
Mundial 1994,Suiza,Colombia,/partidos/1994_suiza_colombia.php,Colombia,Alvarez_Leonel,amarilla,80
Mundial 1994,Suiza,Colombia,/partidos/1994_suiza_colombia.php,Suiza,Bregy_Georges,amarilla,85
Mundial 1994,Bolivia,España,/partidos/1994_bolivia_espana.php,España,Ferrer_Albert,amarilla,46
Mundial 1994,Bolivia,España,/partidos/1994_bolivia_espana.php,España,Luis_Jose,amarilla,90
Mundial 1994,Alemania,CoreadelSur,/partidos/1994_alemania_corea_del_sur.php,Alemania,Brehme_Andreas,amarilla,24
Mundial 1994,Alemania,CoreadelSur,/partidos/1994_alemania_corea_del_sur.php,Alemania,Klinsmann_Juergen,amarilla,28
Mundial 1994,Alemania,CoreadelSur,/partidos/1994_alemania_corea_del_sur.php,Alemania,Effenberg_Stefan,amarilla,44
Mundial 1994,Alemania,CoreadelSur,/partidos/1994_alemania_corea_del_sur.php,CoreadelSur,Il_Young,amarilla,89
Mundial 1994,Irlanda,Noruega,/partidos/1994_irlanda_noruega.php,Irlanda,Keane_Roy,amarilla,3
Mundial 1994,Irlanda,Noruega,/partidos/1994_irlanda_noruega.php,Irlanda,Houghton_Ray,amarilla,29
Mundial 1994,Irlanda,Noruega,/partidos/1994_irlanda_noruega.php,Noruega,Sorloth_Goran,amarilla,36
Mundial 1994,Irlanda,Noruega,/partidos/1994_irlanda_noruega.php,Noruega,Johnsen_Erland,amarilla,45
