Link,Nombre,FechaNac,LugarNac,Posicion,NoCamiseta,altura,apodo,web,seleccion
/jugadores/desire_bourgeois.php,Bourgeois_Desire,13dediciembrede1908,,Mediocampista,-,,,, Bélgica
/jugadores/dedryck_boyata.php,Boyata_Dedryck,29denoviembrede1990,,Defensor,20,188mts,,, Bélgica
/jugadores/robert_braet.php,Braet_Robert,11defebrerode1912,,Arquero,-,,,, Bélgica
/jugadores/pierre_braine.php,Braine_Pierre,26deoctubrede1900,,Mediocampista,-,,,, Bélgica
/jugadores/raymond_braine.php,Braine_Raymond,28deabrilde1907,,Delantero,-,,,, Bélgica
/jugadores/jean_brichaut.php,Brichaut_Jean,29dejuliode1911,,Delantero,-,,,, Bélgica
/jugadores/hugo_broos.php,Broos_Hugo,10deabrilde1952,,Defensor,19,,,, Bélgica
/jugadores/fernand_buyle.php,Buyle_Fernand,03demarzode1918,,Delantero,-,,,, Bélgica
/jugadores/jean_capelle.php,Capelle_Jean,26deoctubrede1913,,Delantero,-,,,, Bélgica
/jugadores/yannick_carrasco.php,Carrasco_Yannick,04deseptiembrede1993,,Mediocampista,11,181mts,,, Bélgica
/jugadores/louis_carre.php,Carre_Louis,07deenerode1925,,Mediocampista,5,,,, Bélgica
/jugadores/pierre_carteus.php,Carteus_Pierre,24deseptiembrede1943,,Delantero,19,,,, Bélgica
/jugadores/koen_casteels.php,Casteels_Koen,25dejuniode1992,,Arquero,13,196mts,,, Bélgica
/jugadores/artur_ceuleers.php,Ceuleers_Artur,28defebrerode1916,,Delantero,-,,,, Bélgica
/jugadores/jan_ceulemans.php,Ceulemans_Jan,28defebrerode1957,,Delantero_Mediocampista,11,,,, Bélgica
/jugadores/nacer_chadli.php,Chadli_Nacer,02deagostode1989,,Mediocampista,22,187mts,,, Bélgica
/jugadores/alexis_chantraine.php,Chantraine_Alexis,16demarzode1901,,Mediocampista,-,,,, Bélgica
/jugadores/laurent_ciman.php,Ciman_Laurent,05deagostode1985,,Defensor,23,18mts,,, Bélgica
/jugadores/nico_claesen.php,Claesen_Nico,01deoctubrede1962,,Delantero,16y14,,,, Bélgica
/jugadores/jean_claessens.php,Claessens_Jean,18dejuniode1908,,Mediocampista,-,,,, Bélgica
/jugadores/philippe_clement.php,Clement_Philippe,22demarzode1974,,Defensor,15,19mts,,, Bélgica
/jugadores/leo_clijsters.php,Clijsters_Leo,06denoviembrede1956,,Defensor,14y4,,,, Bélgica
/jugadores/ludo_coeck.php,Coeck_Ludo,25deseptiembrede1955,,Mediocampista,10,,,, Bélgica
/jugadores/rik_coppens.php,Coppens_Rik,29deabrilde1930,,Delantero,9,,,, Bélgica
/jugadores/thibaut_courtois.php,Courtois_Thibaut,11demayode1992,,Arquero,1,199mts,,, Bélgica
/jugadores/bertrand_crasson.php,Crasson_Bertrand,05deoctubrede1971,,Defensor,2,,,, Bélgica
/jugadores/theo_custers.php,Custers_Theo,10deagostode1950,,Arquero,12,,,, Bélgica
/jugadores/alex_czerniatynski.php,Czerniatynski_Alex,28dejuliode1960,,Delantero,21y11,,,, Bélgica
/jugadores/pierre_dalem.php,Dalem_Pierre,16demarzode1912,,Mediocampista,-,,,, Bélgica
/jugadores/jean_de_bie.php,DeBie_Jean,18demayode1892,,Arquero,-,,,, Bélgica
/jugadores/glen_de_boeck.php,DeBoeck_Glen,22deagostode1971,,Defensor,16y3,19mts,,, Bélgica
/jugadores/kevin_de_bruyne.php,DeBruyne_Kevin,28dejuniode1991,,Mediocampista,7,18mts,,, Bélgica
/jugadores/jean_de_clerq.php,DeClerq_Jean,17demayode1905,,Mediocampista,-,,,, Bélgica
/jugadores/henri_de_deken.php,DeDeken_Henri,03deagostode1907,,Defensor,-,,,, Bélgica
/jugadores/marc_de_grijse.php,DeGrijse_Marc,04deseptiembrede1965,,Delantero,9,,,, Bélgica
/jugadores/jean_francois_de_sart.php,DeSart_JeanFrancois,18dediciembrede1961,,Defensor,15,,,, Bélgica
/jugadores/maurits_de_schrijver.php,DeSchrijver_Maurits,26dejuniode1951,,Defensor,15,,,, Bélgica
/jugadores/geert_de_vlieger.php,DeVlieger_Geert,16deoctubrede1971,,Arquero,1,186mts,,, Bélgica
/jugadores/francois_de_vries.php,DeVries_Francois,21deagostode1913,,Delantero,-,,,, Bélgica
/jugadores/filip_de_wilde.php,DeWilde_Filip,05dejuliode1964,,Arquero,20_12y1,,,, Bélgica
/jugadores/alphonse_de_winter.php,DeWinter_Alphonse,12deseptiembrede1908,,Mediocampista,-,,,, Bélgica
/jugadores/michel_de_wolf.php,DeWolf_Michel,19deenerode1958,,Defensor,4_16y14,,,, Bélgica
/jugadores/eric_deflandre.php,Deflandre_Eric,02deagostode1973,,Defensor,22y2,179mts,,, Bélgica
/jugadores/steven_defour.php,Defour_Steven,15deabrilde1988,,Mediocampista,16,173mts,,, Bélgica
/jugadores/gerard_delbeke.php,Delbeke_Gerard,01deseptiembrede1903,,Delantero,-,,,, Bélgica
/jugadores/mousa_dembele.php,Dembele_Mousa,16dejuliode1987,,Mediocampista,19,185mts,,, Bélgica
/jugadores/stephane_demol.php,Demol_Stephane,11demarzode1966,,Defensor,21y7,,,, Bélgica
/jugadores/leander_dendoncker.php,Dendoncker_Leander,15deabrilde1995,,Mediocampista,23,189mts,,, Bélgica
/jugadores/philippe_desmet.php,Desmet_Philippe,29denoviembrede1958,,Delantero,10,,,, Bélgica
/jugadores/johannes_devrindt.php,Devrindt_Johannes,14deabrilde1944,,Delantero,9,,,, Bélgica
/jugadores/nicolas_dewalque.php,Dewalque_Nicolas,20deseptiembrede1945,,Defensor,4,,,, Bélgica
/jugadores/jan_diddens.php,Diddens_Jan,14deseptiembrede1906,,Mediocampista,-,,,, Bélgica
/jugadores/henri_dirickx.php,Dirickx_Henri,07dejuliode1927,,Defensor,13,,,, Bélgica
/jugadores/jan_dockx.php,Dockx_Jan,24demayode1941,,Mediocampista,6,,,, Bélgica
/jugadores/marcel_dries.php,Dries_Marcel,19deseptiembrede1929,,Defensor,2,,,, Bélgica
/jugadores/jacques_duquesne.php,Duquesne_Jacques,22deabrilde1940,,Arquero,22,,,, Bélgica
/jugadores/marc_emmers.php,Emmers_Marc,25defebrerode1966,,Defensor_Mediocampista,6y15,,,, Bélgica
/jugadores/gaetan_englebert.php,Englebert_Gaetan,11dejuniode1976,,Mediocampista,17,178mts,,, Bélgica
/jugadores/marouane_fellaini.php,Fellaini_Marouane,22denoviembrede1987,,Mediocampista,8,194mts,,, Bélgica
/jugadores/jean_fievez.php,Fievez_Jean,30denoviembrede1910,,Delantero,-,,,, Bélgica
/jugadores/charles_geerts.php,Geerts_Charles,29deoctubrede1930,,Arquero,12,,,, Bélgica
/jugadores/eric_gerets.php,Gerets_Eric,18demayode1954,,Defensor,2,,,, Bélgica
/jugadores/leopold_gernaey.php,Gernaey_Leopold,25defebrerode1927,,Arquero,1,,,, Bélgica
/jugadores/frans_gommers.php,Gommers_Frans,05deabrilde1917,,Defensor,-,,,, Bélgica
/jugadores/bart_goor.php,Goor_Bart,09deabrilde1973,,Mediocampista,8,183mts,,, Bélgica
/jugadores/laurent_grimmonprez.php,Grimmonprez_Laurent,14dediciembrede1902,,Delantero,-,,,, Bélgica
/jugadores/georges_grun.php,Grun_Georges,25deenerode1962,,Defensor,13,,,, Bélgica
/jugadores/eden_hazard.php,Hazard_Eden,07deenerode1991,LaLouviere_Belgica,Delantero_Mediocampista,10,173mts,ElDuque,, Bélgica
/jugadores/thorgan_hazard.php,Hazard_Thorgan,29demarzode1993,,Delantero,16,174mts,,, Bélgica
/jugadores/auguste_hellemans.php,Hellemans_Auguste,14deseptiembrede1907,,Mediocampista,-,,,, Bélgica
/jugadores/paul_henry.php,Henry_Paul,06deseptiembrede1912,,Mediocampista,-,,,, Bélgica
/jugadores/albert_heremans.php,Heremans_Albert,13deabrilde1906,,Delantero,-,,,, Bélgica
/jugadores/frederic_herpoel.php,Herpoel_Frederic,16deagostode1974,,Arquero,23,183mts,,, Bélgica
/jugadores/georges_heylens.php,Heylens_Georges,08deagostode1941,,Defensor,2,,,, Bélgica
/jugadores/denis_houf.php,Houf_Denis,16defebrerode1932,,Delantero,8,,,, Bélgica
/jugadores/nikolaas_hoydonckx.php,Hoydonckx_Nikolaas,29dediciembrede1900,,Defensor,-,,,, Bélgica
/jugadores/constant_huysmans.php,Huysmans_Constant,11deoctubrede1928,,Mediocampista,4,,,, Bélgica
/jugadores/henri_isemborghs.php,Isemborghs_Henri,30deenerode1914,,Delantero,-,,,, Bélgica
/jugadores/francois_janssens.php,Janssens_Francois,25deseptiembrede1945,,Delantero,21,,,, Bélgica
/jugadores/adnan_januzaj.php,Januzaj_Adnan,05defebrerode1995,,Mediocampista,20y18,18mts,,, Bélgica
/jugadores/leon_jeck.php,Jeck_Leon,09defebrerode1947,,Defensor,5,,,, Bélgica
/jugadores/costant_joacim.php,Joacim_Costant,03demarzode1908,,Defensor,-,,,, Bélgica
/jugadores/vincent_kompany.php,Kompany_Vincent,10deabrilde1986,,Defensor,4,19mts,,, Bélgica
/jugadores/raoul_lambert.php,Lambert_Raoul,20deoctubrede1944,,Delantero,18,,,, Bélgica
/jugadores/robert_lamoot.php,Lamoot_Robert,18demarzode1911,,Delantero,-,,,, Bélgica
/jugadores/francois_ledent.php,Ledent_Francois,08denoviembrede1907,,Delantero,-,,,, Bélgica
/jugadores/nicolas_lombaerts.php,Lombaerts_Nicolas,20demarzode1985,,Defensor,18,184mts,,, Bélgica
/jugadores/romelu_lukaku.php,Lukaku_Romelu,13demayode1993,Amberes_Belgica,Delantero,9,191mts,,, Bélgica
/jugadores/robert_maertens.php,Maertens_Robert,24deenerode1930,,Mediocampista,20,,,, Bélgica
/jugadores/maurice_martens.php,Martens_Maurice,05dejuniode1947,,Defensor,14,,,, Bélgica
/jugadores/dirk_medved.php,Medved_Dirk,15deseptiembrede1968,,Defensor,2,,,, Bélgica
/jugadores/victor_mees.php,Mees_Victor,26deenerode1927,,Mediocampista,6,,,, Bélgica
/jugadores/walter_meeuws.php,Meeuws_Walter,11dejuliode1951,,Defensor,4,,,, Bélgica
/jugadores/joseph_mermans.php,Mermans_Joseph,16defebrerode1922,,Delantero,11,,,, Bélgica
/jugadores/dries_mertens.php,Mertens_Dries,06demayode1987,,Delantero,14,169mts,,, Bélgica
/jugadores/thomas_meunier.php,Meunier_Thomas,12deseptiembrede1991,,Defensor,15,19mts,,, Bélgica
/jugadores/simon_mignolet.php,Mignolet_Simon,06deagostode1988,,Arquero,12,193mts,,, Bélgica
/jugadores/luc_millecamps.php,Millecamps_Luc,10deseptiembrede1951,,Defensor,3,,,, Bélgica
/jugadores/marc_millecamps.php,Millecamps_Marc,09deoctubrede1950,,Mediocampista,19,,,, Bélgica
/jugadores/kevin_mirallas.php,Mirallas_Kevin,05deoctubrede1987,,Delantero,11,182mts,,, Bélgica
/jugadores/jacques_moeschal.php,Moeschal_Jacques,06deseptiembrede1900,,Delantero,-,,,, Bélgica
/jugadores/raymond_mommens.php,Mommens_Raymond,27dediciembrede1958,,Mediocampista,18y17,,,, Bélgica
/jugadores/emile_mpenza.php,Mpenza_Emile,04dejuliode1978,,Delantero,20,177mts,,, Bélgica
/jugadores/mbo_mpenza.php,Mpenza_Mbo,04dediciembrede1976,,Delantero,9y22,175mts,,, Bélgica
/jugadores/jacques_munaron.php,Munaron_Jacques,08deseptiembrede1956,,Arquero,22y12,,,, Bélgica
/jugadores/joseph_nelis.php,Nelis_Joseph,01deabrilde1917,,Delantero,-,,,, Bélgica
/jugadores/luc_nilis.php,Nilis_Luc,25demayode1967,,Delantero,8y10,,,, Bélgica
/jugadores/theodore_nouwens.php,Nouwens_Theodore,17defebrerode1908,,Defensor,-,,,, Bélgica
/jugadores/luis_oliveira.php,Oliveira_Luis,24demarzode1969,,Delantero,8,,,, Bélgica
/jugadores/divock_origi.php,Origi_Divock,18deabrilde1995,,Delantero,17,185mts,,, Bélgica
/jugadores/jules_pappaert.php,Pappaert_Jules,05denoviembrede1905,,Defensor,-,,,, Bélgica
/jugadores/robert_paverick.php,Paverick_Robert,29denoviembrede1912,,Defensor,-,,,, Bélgica
/jugadores/frans_peeraer.php,Peeraer_Frans,15defebrerode1913,,Mediocampista,-,,,, Bélgica
/jugadores/alfonse_peeters.php,Peeters_Alfonse,21deenerode1943,,Defensor,20,,,, Bélgica
/jugadores/jacky_peeters.php,Peeters_Jacky,13dediciembrede1969,,Defensor,15,184mts,,, Bélgica
/jugadores/jean_petit_2.php,Petit_Jean,25defebrerode1914,,Defensor,-,,,, Bélgica
/jugadores/jean_marie_pfaff.php,Pfaff_Jean-Marie,04dediciembrede1953,,Arquero,1,,,, Bélgica
/jugadores/christian_piot.php,Piot_Christian,04deoctubrede1947,,Arquero,1,,,, Bélgica
/jugadores/gerard_plessers.php,Plessers_Gerard,30demarzode1959,,Defensor,16,,,, Bélgica
/jugadores/pascal_plovie.php,Plovie_Pascal,07demayode1965,,Defensor,17,,,, Bélgica
/jugadores/odilon_polleunis.php,Polleunis_Odilon,01demayode1943,,Delantero,16,,,, Bélgica
/jugadores/michel_preudhomme.php,Preudhomme_Michel,24deenerode1959,,Arquero,1,,,, Bélgica
/jugadores/wilfried_puis.php,Puis_Wilfried,18defebrerode1943,,Delantero,11,,,, Bélgica
/jugadores/georges_putmans.php,Putmans_Georges,29demayode1914,,Mediocampista,-,,,, Bélgica
/jugadores/pascal_renier.php,Renier_Pascal,03deagostode1971,,Defensor,22,,,, Bélgica
/jugadores/michel_renquin.php,Renquin_Michel,03denoviembrede1955,,Defensor,5,,,, Bélgica
/jugadores/andre_saeys.php,Saeys_Andre,20defebrerode1911,,Delantero,-,,,, Bélgica
/jugadores/enzo_scifo.php,Scifo_Enzo,19defebrerode1966,,Mediocampista,8_10y14,,,, Bélgica
/jugadores/leon_semmeling.php,Semmeling_Leon,04deenerode1940,,Mediocampista,7,,,, Bélgica
/jugadores/corneel_seys.php,Seys_Corneel,12defebrerode1912,,Defensor,-,,,, Bélgica
/jugadores/charles_simons.php,Simons_Charles,27dejuniode1906,,Mediocampista,-,,,, Bélgica
/jugadores/timmy_simons.php,Simons_Timmy,11dediciembrede1976,,Mediocampista,6,186mts,,, Bélgica
/jugadores/philibert_smellinckx.php,Smellinckx_Philibert,17deenerode1911,,Defensor,-,,,, Bélgica
/jugadores/rudi_smidts.php,Smidts_Rudi,12deagostode1963,,Defensor,5,,,, Bélgica
/jugadores/wesley_sonck.php,Sonck_Wesley,09deagostode1978,,Delantero,9,174mts,,, Bélgica
/jugadores/lorenzo_staelens.php,Staelens_Lorenzo,30deabrilde1964,,Defensor_Mediocampista,18_6y3,,,, Bélgica
/jugadores/branko_strupar.php,Strupar_Branko,09defebrerode1970,,Delantero,20,19mts,,, Bélgica
/jugadores/emile_stynen.php,Stynen_Emile,02denoviembrede1907,,Mediocampista,-,,,, Bélgica
/jugadores/bernd_thijs.php,Thijs_Bernd,28dejuniode1978,,Mediocampista,19,186mts,,, Bélgica
/jugadores/jean_thissen.php,Thissen_Jean,21deabrilde1946,,Defensor,3,,,, Bélgica
/jugadores/youri_tielemans.php,Tielemans_Youri,07demayode1997,,Mediocampista,17,176mts,,, Bélgica
/jugadores/jean_maire_trappeniers.php,Trappeniers_Jean-Maire,13deenerode1942,,Arquero,12,,,, Bélgica
/jugadores/john_van_alphen.php,VanAlphen_John,17dejuniode1914,,Mediocampista,-,,,, Bélgica
/jugadores/alfons_van_brandt.php,VanBrandt_Alfons,24dejuniode1927,,Defensor,3,,,, Bélgica
/jugadores/daniel_van_buyten.php,vanBuyten_Daniel,07defebrerode1978,,Defensor,16y15,197mts,,, Bélgica
/jugadores/pieter_van_den_bosch.php,VanDenBosch_Pieter,31deoctubrede1927,,Delantero,16,,,, Bélgica
/jugadores/poly_van_den_bosch.php,VanDenBosch_Poly,30deabrilde1926,,Delantero,15,,,, Bélgica
/jugadores/erwin_van_den_daele.php,VanDenDaele_Erwin,05demarzode1945,,Mediocampista,15,,,, Bélgica
/jugadores/francois_van_der_elst.php,VanDerElst_Francois,01dediciembrede1954,,Delantero,13,,,, Bélgica
/jugadores/franky_van_der_elst.php,VanDerElst_Franky,30deabrilde1961,,Defensor_Mediocampista,3_8_7y6,,,, Bélgica
/jugadores/leo_van_der_elst.php,VanDerElst_Leo,07deenerode1962,,Mediocampista,15,,,, Bélgica
/jugadores/peter_van_der_heyden.php,VanDerHeyden_Peter,16dejuliode1976,,Defensor,12,183mts,,, Bélgica
/jugadores/stephane_van_der_heyden.php,VanDerHeyden_Stephane,03dejuliode1969,,Mediocampista,21,,,, Bélgica
/jugadores/jeff_van_der_linden.php,VanDerLinden_Jeff,02denoviembrede1927,,Defensor,18,,,, Bélgica
/jugadores/marc_van_der_linden.php,VanDerLinden_Marc,04defebrerode1964,,Delantero,19,,,, Bélgica
/jugadores/paul_van_himst.php,VanHimst_Paul,02deoctubrede1943,,Delantero,10,,,, Bélgica
/jugadores/luc_van_hoywegen.php,VanHoywegen_Luc,01deenerode1929,,Delantero,22,,,, Bélgica
/jugadores/jos_van_ingelgem.php,VanIngelgem_Jos,23deenerode1919,,Mediocampista,-,,,, Bélgica
/jugadores/nico_van_kerckhoven.php,VanKerckhoven_Nico,14dediciembrede1970,,Defensor_Mediocampista,11y5,19mts,,, Bélgica
/jugadores/robert_van_kerckhoven.php,VanKerckhoven_Robert,01deenerode1924,,Mediocampista,14,,,, Bélgica
/jugadores/eric_van_meir.php,VanMeir_Eric,28defebrerode1968,,Defensor,19y4,186mts,,, Bélgica
/jugadores/wilfried_van_moer.php,VanMoer_Wilfried,01demarzode1945,,Mediocampista,8,,,, Bélgica
/jugadores/jean_van_steen.php,VanSteen_Jean,02dejuniode1929,,Mediocampista,21,,,, Bélgica
/jugadores/philippe_vande_walle.php,VandeWalle_Philippe,22dediciembrede1961,,Arquero,12,,,, Bélgica
/jugadores/anthony_vanden_borre.php,VandenBorre_Anthony,24deoctubrede1987,,Defensor,21,185mts,,, Bélgica
/jugadores/erwin_vandenbergh.php,Vandenbergh_Erwin,26deenerode1959,,Delantero,9,,,, Bélgica
/jugadores/franky_vandendriessche.php,Vandendriessche_Franky,07deabrilde1971,,Arquero,13,185mts,,, Bélgica
/jugadores/rene_vandereycken.php,Vandereycken_Rene,22dejuliode1953,,Mediocampista,7,,,, Bélgica
/jugadores/yves_vanderhaeghe.php,Vanderhaeghe_Yves,30deenerode1970,,Mediocampista,18,18mts,,, Bélgica
/jugadores/guy_vandersmissen.php,Vandersmissen_Guy,25dediciembrede1957,,Delantero,20,,,, Bélgica
/jugadores/andre_vandeweyer.php,Vandeweyer_Andre,21dejuniode1909,,Arquero,-,,,, Bélgica
/jugadores/charles_vandewouwer.php,Vandewouwer_Charles,07deseptiembrede1916,,Delantero,-,,,, Bélgica
/jugadores/frank_vercauteren.php,Vercauteren_Frank,28deoctubrede1956,,Mediocampista,6,,,, Bélgica
/jugadores/gert_verheyen.php,Verheyen_Gert,20deseptiembrede1970,,Mediocampista,18y11,189mts,,, Bélgica
/jugadores/jan_verheyen.php,Verheyen_Jan,09dejuliode1944,,Mediocampista,17,,,, Bélgica
/jugadores/rene_verheyen.php,Verheyen_Rene,20demarzode1952,,Mediocampista,17,,,, Bélgica
/jugadores/dany_verlinden.php,Verlinden_Dany,15deagostode1963,,Arquero,20y13,,,, Bélgica
/jugadores/thomas_vermaelen.php,Vermaelen_Thomas,14denoviembrede1985,,Defensor,3,182mts,,, Bélgica
/jugadores/sven_vermant.php,Vermant_Sven,04deabrilde1973,,Mediocampista,14,183mts,,, Bélgica
/jugadores/bruno_versavel.php,Versavel_Bruno,27deagostode1967,,Mediocampista,5,,,, Bélgica
/jugadores/mike_verstraeten.php,Verstraeten_Mike,12deagostode1967,,Defensor,17,,,, Bélgica
/jugadores/louis_versyp.php,Versyp_Louis,05dediciembrede1908,,Delantero,-,,,, Bélgica
/jugadores/jan_vertonghen.php,Vertonghen_Jan,24deabrilde1987,,Defensor,5,189mts,,, Bélgica
/jugadores/patrick_vervoort.php,Vervoort_Patrick,17deenerode1965,,Defensor,22,,,, Bélgica
/jugadores/daniel_veyt.php,Veyt_Daniel,09dediciembrede1956,,Delantero,18,,,, Bélgica
/jugadores/gordan_vidovic.php,Vidovic_Gordan,23dejuniode1968,,Defensor,4,,,, Bélgica
/jugadores/joseph_vliers.php,Vliers_Joseph,18dediciembrede1932,,Delantero,7,,,, Bélgica
/jugadores/bernard_voorhoof.php,Voorhoof_Bernard,11demayode1910,,Delantero,-,,,, Bélgica
/jugadores/johan_walem.php,Walem_Johan,01defebrerode1972,,Mediocampista,10,169mts,,, Bélgica
/jugadores/josip_weber.php,Weber_Josip,16denoviembrede1964,,Delantero,17,,,, Bélgica
/jugadores/felix_welkenhuysen.php,Welkenhuysen_Felix,12dediciembrede1908,,Mediocampista,-,,,, Bélgica
/jugadores/marc_wilmots.php,Wilmots_Marc,22defebrerode1969,,Delantero_Mediocampista,21_18y7,184mts,,, Bélgica
/jugadores/axel_witsel.php,Witsel_Axel,12deenerode1989,,Mediocampista,6,186mts,,, Bélgica
/jugadores/alberto_acha.php,Acha_Alberto,03deabrilde1920,,Defensor,-,,,, Bolivia
/jugadores/mario_alborta.php,Alborta_Mario,19deseptiembrede1910,,Delantero,-,,,, Bolivia
/jugadores/victor_algaranaz.php,Algaranaz_Victor,06deabrilde1924,,Delantero,-,,,, Bolivia
/jugadores/duberty_araoz.php,Araoz_Duberty,21dediciembrede1920,,Mediocampista,-,,,, Bolivia
/jugadores/jorge_argote.php,Argote_Jorge,01deenerode1906,,Mediocampista,-,,,, Bolivia
/jugadores/vicente_arraya.php,Arraya_Vicente,25deenerode1922,,Arquero,-,,,, Bolivia
/jugadores/jorge_balderrama.php,Balderrama_Jorge,12dediciembrede1906,,Mediocampista,-,,,, Bolivia
/jugadores/julio_baldivieso.php,Baldivieso_Julio,02dediciembrede1971,,Mediocampista,22,,,, Bolivia
/jugadores/jesus_bermudez.php,Bermudez_Jesus,01deenerode1902,,Arquero,-,,,, Bolivia
/jugadores/carlos_borja.php,Borja_Carlos,25dediciembrede1956,,Mediocampista,6,,,, Bolivia
/jugadores/miguel_brito.php,Brito_Miguel,,,Mediocampista,-,,,, Bolivia
/jugadores/victor_brown.php,Brown_Victor,07demarzode1927,,Delantero,-,,,, Bolivia
/jugadores/jose_bustamante.php,Bustamante_Jose,01deenerode1907,,Delantero,-,,,, Bolivia
/jugadores/jose_bustamante_nava.php,Bustamante-Nava_Jose,05demarzode1922,,Defensor,-,,,, Bolivia
/jugadores/rene_cabrera.php,Cabrera_Rene,,,Mediocampista,-,,,, Bolivia
/jugadores/roberto_capparelli.php,Capparelli_Roberto,18denoviembrede1921,,Delantero,-,,,, Bolivia
/jugadores/ramiro_castillo.php,Castillo_Ramiro,27demarzode1966,,Mediocampista,20,,,, Bolivia
/jugadores/casiano_chavarria.php,Chavarria_Casiano,03deagostode1901,,Defensor,-,,,, Bolivia
/jugadores/luis_cristaldo.php,Cristaldo_Luis,31deagostode1969,,Defensor,16,,,, Bolivia
/jugadores/segundo_durandal.php,Durandal_Segundo,17demarzode1907,,Defensor,-,,,, Bolivia
/jugadores/marco_antonio_etcheverry.php,Etcheverry_MarcoAntonio,26deseptiembrede1970,,Mediocampista,10,,,, Bolivia
/jugadores/rene_fernandez.php,Fernandez_Rene,01deenerode1906,,Delantero,-,,,, Bolivia
/jugadores/leonardo_ferrel.php,Ferrel_Leonardo,07dejuliode1923,,Mediocampista,-,,,, Bolivia
/jugadores/benedicto_godoy.php,Godoy_Benedicto,,,Delantero,-,,,, Bolivia
/jugadores/gumercindo_gomez.php,Gomez_Gumercindo,01deenerode1907,,Delantero,-,,,, Bolivia
/jugadores/antonio_grecco.php,Grecco_Antonio,01deenerode1923,,Mediocampista,-,,,, Bolivia
